"","FECHA_ADMINISTRACION","GRUPO_ETARIO","GENERO","VACUNA","TIPO_EFECTOR","DOSIS_1","DOSIS_2","ID_CARGA","DOSIS_3"
"3404",2021-03-24,"61 a 70","F","Sputnik","Privado",0,2,NA,0
"3405",2021-03-24,"61 a 70","F","Sputnik","Público",457,107,NA,0
"3406",2021-03-24,"61 a 70","M","Sputnik","Público",198,40,NA,0
"3407",2021-03-24,"71 a 80","F","AstraZeneca","Público",1,0,NA,0
"3408",2021-03-24,"71 a 80","F","Sputnik","Privado",1,0,NA,0
"3409",2021-03-24,"71 a 80","F","Sputnik","Público",624,32,NA,0
"3410",2021-03-17,"91 o mas","F","Sputnik","Privado",32,0,NA,0
"3411",2021-03-17,"91 o mas","F","Sputnik","Público",291,1,NA,0
"3412",2021-03-17,"91 o mas","M","AstraZeneca","Privado",10,0,NA,0
"3413",2021-03-17,"91 o mas","M","AstraZeneca","Público",2,0,NA,0
"3414",2021-03-17,"91 o mas","M","Sputnik","Privado",16,0,NA,0
"3415",2021-03-17,"91 o mas","M","Sputnik","Público",116,1,NA,0
"3416",2021-03-18,"30 o menos","F","Sinopharm","Público",488,0,NA,0
"3417",2021-03-18,"30 o menos","F","Sputnik","Privado",99,55,NA,0
"3418",2021-03-18,"30 o menos","F","Sputnik","Público",9,230,NA,0
"3419",2021-03-18,"30 o menos","F","Sputnik","Público nacional",0,23,NA,0
"3420",2021-03-03,"31 a 40","M","AstraZeneca","Privado",1,0,NA,0
"3421",2021-03-03,"31 a 40","M","Sinopharm","Público",61,0,NA,0
"3422",2021-03-03,"31 a 40","M","Sputnik","Privado",30,79,NA,0
"3423",2021-03-03,"31 a 40","M","Sputnik","Público",3,53,NA,0
"3424",2021-03-03,"31 a 40","M","Sputnik","Público nacional",9,15,NA,0
"3425",2021-03-03,"41 a 50","F","AstraZeneca","Privado",2,0,NA,0
"3426",2021-03-03,"41 a 50","F","AstraZeneca","Público",1,0,NA,0
"3427",2021-03-03,"41 a 50","F","Sinopharm","Privado",1,0,NA,0
"3428",2021-03-03,"41 a 50","F","Sinopharm","Público",176,0,NA,0
"3429",2021-03-03,"41 a 50","F","Sputnik","Privado",22,118,NA,0
"3430",2021-03-03,"41 a 50","F","Sputnik","Público",7,145,NA,0
"3431",2021-03-03,"41 a 50","F","Sputnik","Público nacional",14,10,NA,0
"3432",2021-03-03,"41 a 50","M","AstraZeneca","Privado",1,0,NA,0
"3433",2021-03-03,"41 a 50","M","AstraZeneca","Público",1,0,NA,0
"3434",2021-03-03,"41 a 50","M","Sinopharm","Público",56,0,NA,0
"3435",2021-03-03,"41 a 50","M","Sputnik","Privado",18,67,NA,0
"3436",2021-03-03,"41 a 50","M","Sputnik","Público",9,52,NA,0
"3437",2021-03-03,"41 a 50","M","Sputnik","Público nacional",7,10,NA,0
"3438",2021-03-03,"51 a 60","F","AstraZeneca","Público",3,0,NA,0
"3439",2021-03-03,"51 a 60","F","Sinopharm","Público",99,0,NA,0
"3440",2021-03-03,"51 a 60","F","Sputnik","Privado",20,77,NA,0
"3441",2021-03-03,"51 a 60","F","Sputnik","Público",17,148,NA,0
"3442",2021-03-03,"51 a 60","F","Sputnik","Público nacional",16,8,NA,0
"3443",2021-03-03,"51 a 60","M","AstraZeneca","Privado",1,0,NA,0
"3444",2021-03-03,"51 a 60","M","AstraZeneca","Público",1,0,NA,0
"3445",2021-03-03,"51 a 60","M","Sinopharm","Público",35,0,NA,0
"3446",2021-03-03,"51 a 60","M","Sputnik","Privado",8,39,NA,0
"3447",2021-03-03,"51 a 60","M","Sputnik","Público",10,55,NA,0
"3448",2021-03-03,"51 a 60","M","Sputnik","Público nacional",5,5,NA,0
"3449",2021-03-03,"61 a 70","F","AstraZeneca","Privado",1,0,NA,0
"3450",2021-03-03,"61 a 70","F","AstraZeneca","Público",10,0,NA,0
"3451",2021-03-03,"61 a 70","F","Sputnik","Privado",4,25,NA,0
"3452",2021-03-03,"61 a 70","F","Sputnik","Público",111,69,NA,0
"3453",2021-03-03,"61 a 70","F","Sputnik","Público nacional",14,3,NA,0
"3454",2021-03-03,"61 a 70","M","AstraZeneca","Privado",3,0,NA,0
"3455",2021-03-03,"61 a 70","M","AstraZeneca","Público",5,0,NA,0
"3456",2021-03-03,"61 a 70","M","Sputnik","Privado",2,14,NA,0
"3457",2021-03-03,"61 a 70","M","Sputnik","Público",49,61,NA,0
"3458",2021-03-03,"61 a 70","M","Sputnik","Público nacional",2,2,NA,0
"3459",2021-03-03,"71 a 80","F","AstraZeneca","Privado",70,0,NA,0
"3460",2021-03-03,"71 a 80","F","AstraZeneca","Público",389,0,NA,0
"3461",2021-03-03,"71 a 80","F","Sputnik","Privado",0,1,NA,0
"3462",2021-03-03,"71 a 80","F","Sputnik","Público",56,2,NA,0
"3463",2021-03-03,"71 a 80","F","Sputnik","Público nacional",1,0,NA,0
"3464",2021-03-03,"71 a 80","M","AstraZeneca","Privado",42,0,NA,0
"3465",2021-03-03,"71 a 80","M","AstraZeneca","Público",198,0,NA,0
"3466",2021-03-03,"71 a 80","M","Sputnik","Privado",0,5,NA,0
"3467",2021-03-03,"71 a 80","M","Sputnik","Público",50,6,NA,0
"3468",2021-03-03,"71 a 80","M","Sputnik","Público nacional",3,0,NA,0
"3469",2021-03-03,"81 a 90","F","AstraZeneca","Privado",468,0,NA,0
"3470",2021-03-03,"81 a 90","F","AstraZeneca","Público",2321,0,NA,0
"3471",2021-03-03,"81 a 90","F","Sputnik","Público",9,0,NA,0
"3472",2021-03-03,"81 a 90","M","AstraZeneca","Privado",229,0,NA,0
"3473",2021-03-03,"81 a 90","M","AstraZeneca","Público",1210,0,NA,0
"3474",2021-03-03,"81 a 90","M","Sputnik","Privado",0,4,NA,0
"3475",2021-03-03,"81 a 90","M","Sputnik","Público",19,0,NA,0
"3476",2021-03-03,"91 o mas","F","AstraZeneca","Privado",91,0,NA,0
"3477",2021-03-03,"91 o mas","F","AstraZeneca","Público",456,0,NA,0
"3478",2021-03-03,"91 o mas","M","AstraZeneca","Privado",36,0,NA,0
"3479",2021-03-19,"31 a 40","F","Sputnik","Público nacional",1,32,NA,0
"3480",2021-03-19,"31 a 40","M","AstraZeneca","Privado",0,1,NA,0
"3481",2021-03-19,"31 a 40","M","Sinopharm","Público",416,0,NA,0
"3482",2021-03-19,"31 a 40","M","Sputnik","Privado",72,126,NA,0
"3483",2021-03-19,"31 a 40","M","Sputnik","Público",7,134,NA,0
"3484",2021-03-19,"31 a 40","M","Sputnik","Público nacional",0,26,NA,0
"3485",2021-03-19,"41 a 50","F","AstraZeneca","Privado",1,0,NA,0
"3486",2021-03-19,"41 a 50","F","Sinopharm","Público",1122,0,NA,0
"3487",2021-03-19,"41 a 50","F","Sputnik","Privado",115,219,NA,0
"3488",2021-03-19,"41 a 50","F","Sputnik","Público",30,358,NA,0
"3489",2021-03-19,"41 a 50","F","Sputnik","Público nacional",0,31,NA,0
"3490",2021-03-19,"41 a 50","M","AstraZeneca","Público",1,0,NA,0
"3491",2021-03-19,"41 a 50","M","Sinopharm","Público",467,0,NA,0
"3492",2021-03-19,"41 a 50","M","Sputnik","Privado",61,84,NA,0
"3493",2021-03-19,"41 a 50","M","Sputnik","Público",14,133,NA,0
"3494",2021-03-19,"41 a 50","M","Sputnik","Público nacional",0,17,NA,0
"3495",2021-03-19,"51 a 60","F","Sinopharm","Público",894,0,NA,0
"3496",2021-03-19,"51 a 60","F","Sputnik","Privado",74,108,NA,0
"3497",2021-03-19,"51 a 60","F","Sputnik","Público",49,325,NA,0
"3498",2021-03-19,"51 a 60","F","Sputnik","Público nacional",0,53,NA,0
"3499",2021-03-19,"51 a 60","M","Sinopharm","Privado",1,0,NA,0
"3500",2021-03-19,"51 a 60","M","Sinopharm","Público",358,0,NA,0
"3501",2021-03-19,"51 a 60","M","Sputnik","Privado",42,62,NA,0
"3502",2021-03-19,"51 a 60","M","Sputnik","Público",14,139,NA,0
"3503",2021-03-19,"51 a 60","M","Sputnik","Público nacional",0,16,NA,0
"3504",2021-03-19,"61 a 70","F","Sputnik","Privado",38,24,NA,0
"3505",2021-03-19,"61 a 70","F","Sputnik","Público",149,160,NA,0
"3506",2021-03-19,"61 a 70","F","Sputnik","Público nacional",0,17,NA,0
"3507",2021-03-19,"61 a 70","M","Sputnik","Privado",54,18,NA,0
"3508",2021-03-19,"61 a 70","M","Sputnik","Público",58,118,NA,0
"3509",2021-03-19,"61 a 70","M","Sputnik","Público nacional",0,6,NA,0
"3510",2021-03-19,"71 a 80","F","AstraZeneca","Privado",9,0,NA,0
"3511",2021-03-19,"71 a 80","F","Sputnik","Privado",145,1,NA,0
"3512",2021-03-19,"71 a 80","F","Sputnik","Público",326,28,NA,0
"3513",2021-03-19,"71 a 80","M","AstraZeneca","Privado",4,0,NA,0
"3514",2021-03-19,"71 a 80","M","AstraZeneca","Público",2,0,NA,0
"3515",2021-03-19,"71 a 80","M","Sputnik","Privado",88,6,NA,0
"3516",2021-03-19,"71 a 80","M","Sputnik","Público",175,29,NA,0
"3517",2021-03-19,"81 a 90","F","AstraZeneca","Privado",109,0,NA,0
"3518",2021-03-19,"81 a 90","F","AstraZeneca","Público",7,0,NA,0
"3519",2021-03-19,"81 a 90","F","Sputnik","Privado",253,0,NA,0
"3520",2021-03-19,"81 a 90","F","Sputnik","Público",1680,2,NA,0
"3521",2021-03-19,"81 a 90","M","AstraZeneca","Privado",33,0,NA,0
"3522",2021-03-19,"81 a 90","M","AstraZeneca","Público",1,0,NA,0
"3523",2021-03-19,"81 a 90","M","Sputnik","Privado",118,0,NA,0
"3524",2021-03-19,"81 a 90","M","Sputnik","Público",755,7,NA,0
"3525",2021-03-19,"91 o mas","F","AstraZeneca","Privado",47,0,NA,0
"3526",2021-03-19,"91 o mas","F","AstraZeneca","Público",9,0,NA,0
"3527",2021-03-19,"91 o mas","F","Sputnik","Privado",63,0,NA,0
"3528",2021-03-19,"91 o mas","F","Sputnik","Público",420,0,NA,0
"3529",2021-03-19,"91 o mas","M","AstraZeneca","Privado",7,0,NA,0
"3530",2021-03-19,"91 o mas","M","Sputnik","Privado",18,0,NA,0
"3531",2021-03-19,"91 o mas","M","Sputnik","Público",127,0,NA,0
"3532",2021-03-20,"30 o menos","F","Sinopharm","Público",157,0,NA,0
"3533",2021-03-20,"30 o menos","F","Sputnik","Privado",20,10,NA,0
"3534",2021-03-20,"30 o menos","F","Sputnik","Público",7,28,NA,0
"3535",2021-03-20,"30 o menos","M","Sinopharm","Público",33,0,NA,0
"3536",2021-03-20,"30 o menos","M","Sputnik","Privado",14,2,NA,0
"3537",2021-03-20,"30 o menos","M","Sputnik","Público",0,21,NA,0
"3538",2021-03-20,"31 a 40","F","Sinopharm","Público",351,0,NA,0
"3539",2021-03-20,"31 a 40","F","Sputnik","Privado",26,16,NA,0
"3540",2021-03-20,"31 a 40","F","Sputnik","Público",5,78,NA,0
"3541",2021-03-20,"31 a 40","M","Sinopharm","Público",120,0,NA,0
"3542",2021-03-20,"31 a 40","M","Sputnik","Privado",18,15,NA,0
"3543",2021-03-20,"31 a 40","M","Sputnik","Público",3,52,NA,0
"3544",2021-03-20,"41 a 50","F","Sinopharm","Público",340,0,NA,0
"3545",2021-03-20,"41 a 50","F","Sputnik","Privado",30,20,NA,0
"3546",2021-03-20,"41 a 50","F","Sputnik","Público",2,72,NA,0
"3547",2021-03-20,"41 a 50","F","Sputnik","Público nacional",1,0,NA,0
"3548",2021-03-20,"41 a 50","M","Sinopharm","Público",114,0,NA,0
"3549",2021-03-20,"41 a 50","M","Sputnik","Privado",12,9,NA,0
"3550",2021-03-20,"41 a 50","M","Sputnik","Público",0,56,NA,0
"3551",2021-03-20,"51 a 60","F","Sinopharm","Público",251,0,NA,0
"3552",2021-03-20,"51 a 60","F","Sputnik","Privado",14,12,NA,0
"3553",2021-03-20,"51 a 60","F","Sputnik","Público",131,63,NA,0
"3554",2021-03-20,"51 a 60","M","Sinopharm","Público",105,0,NA,0
"3555",2021-03-20,"51 a 60","M","Sputnik","Privado",7,4,NA,0
"3556",2021-03-20,"51 a 60","M","Sputnik","Público",36,45,NA,0
"3557",2021-03-20,"61 a 70","F","Sputnik","Privado",5,5,NA,0
"3558",2021-03-20,"61 a 70","F","Sputnik","Público",1041,27,NA,0
"3559",2021-03-20,"61 a 70","M","Sputnik","Privado",5,2,NA,0
"3560",2021-03-20,"61 a 70","M","Sputnik","Público",430,20,NA,0
"3561",2021-03-20,"71 a 80","F","Sputnik","Privado",14,2,NA,0
"3562",2021-03-20,"71 a 80","F","Sputnik","Público",603,5,NA,0
"3563",2021-03-20,"71 a 80","M","Sputnik","Privado",1,2,NA,0
"3564",2021-03-20,"71 a 80","M","Sputnik","Público",379,3,NA,0
"3565",2021-03-20,"81 a 90","F","Sputnik","Privado",36,0,NA,0
"3566",2021-03-20,"81 a 90","F","Sputnik","Público",1263,1,NA,0
"3567",2021-03-20,"81 a 90","M","Sputnik","Privado",3,0,NA,0
"3568",2021-03-20,"81 a 90","M","Sputnik","Público",577,0,NA,0
"3569",2021-03-20,"91 o mas","F","Sputnik","Privado",9,0,NA,0
"3570",2021-03-20,"91 o mas","F","Sputnik","Público",303,0,NA,0
"3571",2021-03-20,"91 o mas","M","Sputnik","Privado",1,0,NA,0
"3572",2021-03-20,"91 o mas","M","Sputnik","Público",97,0,NA,0
"3573",2021-03-21,"30 o menos","F","Sinopharm","Público",2,0,NA,0
"3574",2021-03-21,"30 o menos","F","Sputnik","Privado",9,18,NA,0
"3575",2021-03-21,"30 o menos","F","Sputnik","Público",4,31,NA,0
"3576",2021-03-13,"41 a 50","F","Sputnik","Público nacional",0,2,NA,0
"3577",2021-03-13,"41 a 50","M","Sinopharm","Público",295,0,NA,0
"3578",2021-03-13,"41 a 50","M","Sputnik","Privado",0,10,NA,0
"3579",2021-03-13,"41 a 50","M","Sputnik","Público",10,63,NA,0
"3580",2021-03-13,"41 a 50","M","Sputnik","Público nacional",1,0,NA,0
"3581",2021-03-13,"51 a 60","F","AstraZeneca","Privado",1,0,NA,0
"3582",2021-03-13,"51 a 60","F","AstraZeneca","Público",1,0,NA,0
"3583",2021-03-13,"51 a 60","F","Sinopharm","Público",824,0,NA,0
"3584",2021-03-13,"51 a 60","F","Sputnik","Privado",0,8,NA,0
"3585",2021-03-13,"51 a 60","F","Sputnik","Público",34,95,NA,0
"3586",2021-03-13,"51 a 60","M","Sinopharm","Público",215,0,NA,0
"3587",2021-03-13,"51 a 60","M","Sputnik","Privado",0,8,NA,0
"3588",2021-03-13,"51 a 60","M","Sputnik","Público",10,65,NA,0
"3589",2021-03-13,"61 a 70","F","AstraZeneca","Público",2,0,NA,0
"3590",2021-03-13,"61 a 70","F","Sinopharm","Público",1,0,NA,0
"3591",2021-03-13,"61 a 70","F","Sputnik","Privado",0,5,NA,0
"3592",2021-03-13,"61 a 70","F","Sputnik","Público",67,53,NA,0
"3593",2021-03-13,"61 a 70","F","Sputnik","Público nacional",1,0,NA,0
"3594",2021-03-13,"61 a 70","M","AstraZeneca","Público",1,0,NA,0
"3595",2021-03-13,"61 a 70","M","Sputnik","Privado",0,5,NA,0
"3596",2021-03-13,"61 a 70","M","Sputnik","Público",43,41,NA,0
"3597",2021-03-13,"71 a 80","F","AstraZeneca","Privado",25,0,NA,0
"3598",2021-03-13,"71 a 80","F","AstraZeneca","Público",8,0,NA,0
"3599",2021-03-13,"71 a 80","F","Sputnik","Público",39,7,NA,0
"3600",2021-03-13,"71 a 80","F","Sputnik","Público nacional",1,0,NA,0
"3601",2021-03-13,"71 a 80","M","AstraZeneca","Privado",5,0,NA,0
"3602",2021-03-13,"71 a 80","M","AstraZeneca","Público",4,0,NA,0
"3603",2021-03-13,"71 a 80","M","Sputnik","Privado",0,1,NA,0
"3604",2021-03-13,"71 a 80","M","Sputnik","Público",14,6,NA,0
"3605",2021-03-13,"81 a 90","F","AstraZeneca","Privado",142,0,NA,0
"3606",2021-03-13,"81 a 90","F","AstraZeneca","Público",29,0,NA,0
"3607",2021-03-13,"81 a 90","F","Sinopharm","Público",1,0,NA,0
"3608",2021-03-13,"81 a 90","F","Sputnik","Público",5,0,NA,0
"3609",2021-03-13,"81 a 90","M","AstraZeneca","Privado",62,0,NA,0
"3610",2021-03-13,"81 a 90","M","AstraZeneca","Público",2,0,NA,0
"3611",2021-03-13,"81 a 90","M","Sputnik","Público",3,2,NA,0
"3612",2021-03-13,"91 o mas","F","AstraZeneca","Privado",50,0,NA,0
"3613",2021-03-13,"91 o mas","F","AstraZeneca","Público",22,0,NA,0
"3614",2021-03-13,"91 o mas","M","AstraZeneca","Privado",12,0,NA,0
"3615",2021-03-13,"91 o mas","M","AstraZeneca","Público",4,0,NA,0
"3616",2021-03-13,"91 o mas","M","Sputnik","Público",1,0,NA,0
"3617",2021-03-14,"30 o menos","F","Sinopharm","Público",455,0,NA,0
"3618",2021-03-14,"30 o menos","F","Sputnik","Privado",0,15,NA,0
"3619",2021-03-14,"30 o menos","F","Sputnik","Público",13,30,NA,0
"3620",2021-03-14,"30 o menos","M","Sinopharm","Público",67,0,NA,0
"3621",2021-03-14,"30 o menos","M","Sputnik","Privado",0,7,NA,0
"3622",2021-03-14,"30 o menos","M","Sputnik","Público",4,19,NA,0
"3623",2021-03-14,"31 a 40","F","Sinopharm","Privado",1,0,NA,0
"3624",2021-03-14,"31 a 40","F","Sinopharm","Público",938,0,NA,0
"3625",2021-03-14,"31 a 40","F","Sputnik","Privado",0,53,NA,0
"3626",2021-03-14,"31 a 40","F","Sputnik","Público",11,101,NA,0
"3627",2021-03-14,"31 a 40","M","Sinopharm","Público",214,0,NA,0
"3628",2021-03-14,"31 a 40","M","Sputnik","Privado",0,20,NA,0
"3629",2021-03-14,"31 a 40","M","Sputnik","Público",3,68,NA,0
"3630",2021-03-14,"41 a 50","F","Sinopharm","Privado",1,0,NA,0
"3631",2021-03-14,"41 a 50","F","Sinopharm","Público",1088,0,NA,0
"3632",2021-03-14,"41 a 50","F","Sputnik","Privado",0,29,NA,0
"3633",2021-03-14,"41 a 50","F","Sputnik","Público",9,96,NA,0
"3634",2021-03-14,"41 a 50","M","Sinopharm","Público",212,0,NA,0
"3635",2021-03-14,"41 a 50","M","Sputnik","Privado",0,13,NA,0
"3636",2021-03-14,"41 a 50","M","Sputnik","Público",4,63,NA,0
"3637",2021-03-14,"51 a 60","F","Sinopharm","Público",834,0,NA,0
"3638",2021-03-14,"51 a 60","F","Sputnik","Privado",0,15,NA,0
"3639",2021-03-14,"51 a 60","F","Sputnik","Público",21,66,NA,0
"3640",2021-03-14,"51 a 60","M","Sinopharm","Público",165,0,NA,0
"3641",2021-03-14,"51 a 60","M","Sputnik","Privado",0,9,NA,0
"3642",2021-03-14,"51 a 60","M","Sputnik","Público",12,56,NA,0
"3643",2021-03-14,"61 a 70","F","Sinopharm","Público",1,0,NA,0
"3644",2021-03-14,"61 a 70","F","Sputnik","Privado",0,3,NA,0
"3645",2021-03-14,"61 a 70","F","Sputnik","Público",99,30,NA,0
"3646",2021-03-14,"61 a 70","M","Sputnik","Privado",0,2,NA,0
"3647",2021-03-14,"61 a 70","M","Sputnik","Público",54,24,NA,0
"3648",2021-03-14,"71 a 80","F","Sinopharm","Público",1,0,NA,0
"3649",2021-03-14,"71 a 80","F","Sputnik","Público",34,5,NA,0
"3650",2021-03-14,"71 a 80","M","Sputnik","Público",21,4,NA,0
"3651",2021-03-14,"81 a 90","F","Sputnik","Público",5,0,NA,0
"3652",2021-03-14,"81 a 90","M","Sputnik","Público",2,1,NA,0
"3653",2021-03-15,"30 o menos","F","AstraZeneca","Privado",3,0,NA,0
"3654",2021-03-15,"30 o menos","F","Sinopharm","Público",571,0,NA,0
"3655",2021-03-15,"30 o menos","F","Sputnik","Privado",13,112,NA,0
"3656",2021-03-15,"30 o menos","F","Sputnik","Público",5,283,NA,0
"3657",2021-03-15,"30 o menos","F","Sputnik","Público nacional",2,39,NA,0
"3658",2021-03-15,"30 o menos","M","AstraZeneca","Privado",1,0,NA,0
"3659",2021-03-15,"30 o menos","M","Sinopharm","Público",92,0,NA,0
"3660",2021-03-15,"30 o menos","M","Sputnik","Privado",3,55,NA,0
"3661",2021-03-15,"30 o menos","M","Sputnik","Público",1,94,NA,0
"3662",2021-03-15,"30 o menos","M","Sputnik","Público nacional",3,12,NA,0
"3663",2021-03-15,"31 a 40","F","AstraZeneca","Privado",1,0,NA,0
"3664",2021-03-15,"31 a 40","F","Sinopharm","Público",1308,0,NA,0
"3665",2021-03-15,"31 a 40","F","Sputnik","Privado",20,251,NA,0
"3666",2021-03-15,"31 a 40","F","Sputnik","Público",8,563,NA,0
"3667",2021-03-15,"31 a 40","F","Sputnik","Público nacional",1,63,NA,0
"3668",2021-03-15,"31 a 40","M","AstraZeneca","Privado",3,0,NA,0
"3669",2021-03-15,"31 a 40","M","Sinopharm","Público",275,0,NA,0
"3670",2021-04-06,"30 o menos","F","Sputnik","Privado",1,23,NA,0
"3671",2021-04-06,"30 o menos","F","Sputnik","Público",0,32,NA,0
"3672",2021-04-06,"30 o menos","F","Sputnik","Público nacional",48,5,NA,0
"3673",2021-04-06,"30 o menos","M","Sinopharm","Público",19,0,NA,0
"3674",2021-04-06,"30 o menos","M","Sputnik","Privado",0,12,NA,0
"3675",2021-04-06,"30 o menos","M","Sputnik","Público",2,9,NA,0
"3676",2021-04-06,"30 o menos","M","Sputnik","Público nacional",56,8,NA,0
"3677",2021-04-06,"31 a 40","F","Sinopharm","Público",83,0,NA,0
"3678",2021-04-06,"31 a 40","F","Sputnik","Privado",0,72,NA,0
"3679",2021-04-06,"31 a 40","F","Sputnik","Público",3,19,NA,0
"3680",2021-04-06,"31 a 40","F","Sputnik","Público nacional",44,10,NA,0
"3681",2021-04-06,"31 a 40","M","Sinopharm","Público",54,0,NA,0
"3682",2021-04-06,"31 a 40","M","Sputnik","Privado",0,24,NA,0
"3683",2021-04-06,"31 a 40","M","Sputnik","Público",1,7,NA,0
"3684",2021-04-06,"31 a 40","M","Sputnik","Público nacional",24,15,NA,0
"3685",2021-04-06,"41 a 50","F","AstraZeneca","Público",1,0,NA,0
"3686",2021-04-06,"41 a 50","F","Sinopharm","Público",52,0,NA,0
"3687",2021-04-06,"41 a 50","F","Sputnik","Privado",2,48,NA,0
"3688",2021-04-06,"41 a 50","F","Sputnik","Público",0,16,NA,0
"3689",2021-04-06,"41 a 50","F","Sputnik","Público nacional",22,13,NA,0
"3690",2021-04-06,"41 a 50","M","Sinopharm","Público",27,0,NA,0
"3691",2021-04-06,"41 a 50","M","Sputnik","Privado",0,6,NA,0
"3692",2021-04-06,"41 a 50","M","Sputnik","Público",0,3,NA,0
"3693",2021-04-06,"41 a 50","M","Sputnik","Público nacional",27,7,NA,0
"3694",2021-04-06,"51 a 60","F","AstraZeneca","Público",1,0,NA,0
"3695",2021-04-06,"51 a 60","F","Sinopharm","Privado",1,0,NA,NA
"3696",2021-04-06,"51 a 60","F","Sinopharm","Público",36,1,NA,0
"3697",2021-04-06,"51 a 60","F","Sputnik","Privado",0,25,NA,0
"3698",2021-04-06,"51 a 60","F","Sputnik","Público",2,16,NA,0
"3699",2021-04-06,"51 a 60","F","Sputnik","Público nacional",28,14,NA,0
"3700",2021-04-06,"51 a 60","M","AstraZeneca","Privado",0,1,NA,NA
"3701",2021-04-06,"51 a 60","M","Sinopharm","Público",13,0,NA,0
"3702",2021-04-06,"51 a 60","M","Sputnik","Privado",2,11,NA,0
"3703",2021-04-06,"51 a 60","M","Sputnik","Público",0,10,NA,0
"3704",2021-04-06,"51 a 60","M","Sputnik","Público nacional",19,7,NA,0
"3705",2021-04-06,"61 a 70","F","AstraZeneca","Público",1,0,NA,0
"3706",2021-04-06,"61 a 70","F","Sinopharm","Privado",58,0,NA,0
"3707",2021-04-06,"61 a 70","F","Sinopharm","Público",31,0,NA,0
"3708",2021-04-06,"61 a 70","F","Sputnik","Privado",53,9,NA,0
"3709",2021-04-06,"61 a 70","F","Sputnik","Público",3,12,NA,0
"3710",2021-04-06,"61 a 70","F","Sputnik","Público nacional",4,12,NA,0
"3711",2021-04-06,"61 a 70","M","AstraZeneca","Público",1,0,NA,0
"3712",2021-04-06,"61 a 70","M","Sinopharm","Privado",29,0,NA,0
"3713",2021-04-06,"61 a 70","M","Sinopharm","Público",17,0,NA,0
"3714",2021-04-06,"61 a 70","M","Sputnik","Privado",33,7,NA,0
"3715",2021-04-06,"61 a 70","M","Sputnik","Público",3,8,NA,0
"3716",2021-04-06,"61 a 70","M","Sputnik","Público nacional",3,12,NA,0
"3717",2021-04-06,"71 a 80","F","AstraZeneca","Privado",2,1,NA,0
"3718",2021-04-06,"71 a 80","F","AstraZeneca","Público",291,0,NA,0
"3719",2021-04-06,"71 a 80","F","Sinopharm","Privado",468,0,NA,0
"3720",2021-04-06,"71 a 80","F","Sinopharm","Público",5685,0,NA,0
"3721",2021-04-06,"71 a 80","F","Sputnik","Privado",870,1,NA,0
"3722",2021-04-06,"71 a 80","F","Sputnik","Público",2233,8,NA,0
"3723",2021-04-06,"71 a 80","F","Sputnik","Público nacional",2,0,NA,0
"3724",2021-04-06,"71 a 80","M","AstraZeneca","Privado",1,0,NA,0
"3725",2021-04-06,"71 a 80","M","AstraZeneca","Público",231,0,NA,0
"3726",2021-04-06,"71 a 80","M","Sinopharm","Privado",246,0,NA,0
"3727",2021-04-06,"71 a 80","M","Sinopharm","Público",3732,0,NA,0
"3728",2021-04-06,"71 a 80","M","Sputnik","Privado",508,2,NA,0
"3729",2021-04-06,"71 a 80","M","Sputnik","Público",1386,4,NA,0
"3730",2021-04-06,"71 a 80","M","Sputnik","Público nacional",0,1,NA,0
"3731",2021-04-06,"81 a 90","F","AstraZeneca","Privado",2,0,NA,0
"3732",2021-04-06,"81 a 90","F","AstraZeneca","Público",15,0,NA,0
"3733",2021-04-06,"81 a 90","F","Sinopharm","Privado",89,0,NA,0
"3734",2021-04-06,"81 a 90","F","Sinopharm","Público",251,0,NA,0
"3735",2021-04-06,"81 a 90","F","Sputnik","Privado",30,0,NA,0
"3736",2021-04-06,"81 a 90","F","Sputnik","Público",101,0,NA,0
"3737",2021-04-06,"81 a 90","M","AstraZeneca","Privado",2,0,NA,0
"3738",2021-04-06,"81 a 90","M","AstraZeneca","Público",6,0,NA,0
"3739",2021-04-06,"81 a 90","M","Sinopharm","Privado",30,0,NA,0
"3740",2021-04-06,"81 a 90","M","Sinopharm","Público",116,0,NA,0
"3741",2021-04-06,"81 a 90","M","Sputnik","Privado",8,0,NA,0
"3742",2021-04-06,"81 a 90","M","Sputnik","Público",55,0,NA,0
"3743",2021-04-06,"91 o mas","F","AstraZeneca","Privado",9,0,NA,0
"3744",2021-04-06,"91 o mas","F","AstraZeneca","Público",7,0,NA,0
"3745",2021-04-06,"91 o mas","F","Sinopharm","Privado",13,0,NA,0
"3746",2021-04-06,"91 o mas","F","Sinopharm","Público",93,0,NA,0
"3747",2021-04-06,"91 o mas","F","Sputnik","Privado",9,0,NA,0
"3748",2021-04-06,"91 o mas","F","Sputnik","Público",21,0,NA,0
"3749",2021-04-06,"91 o mas","M","AstraZeneca","Público",2,0,NA,0
"3750",2021-04-06,"91 o mas","M","Sinopharm","Privado",2,0,NA,0
"3751",2021-04-06,"91 o mas","M","Sinopharm","Público",22,0,NA,0
"3752",2021-04-06,"91 o mas","M","Sputnik","Privado",4,0,NA,0
"3753",2021-04-06,"91 o mas","M","Sputnik","Público",14,0,NA,0
"3754",2021-04-07,"30 o menos","F","Sinopharm","Público",77,0,NA,0
"3755",2021-04-07,"30 o menos","F","Sputnik","Privado",0,12,NA,0
"3756",2021-04-07,"30 o menos","F","Sputnik","Público",3,17,NA,0
